,class,layer,A,B,correlation,pvalue
1682,Italian_greyhound,conv_1,decoding_accuracy_delta,pwcca,0.15294117647058825,0.5717446192454616
1683,Italian_greyhound,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.16176470588235295,0.5494831434036929
1684,Italian_greyhound,conv_1,decoding_accuracy_delta,mean_cca_corr,-0.16176470588235295,0.5494831434036929
1685,Italian_greyhound,conv_1,ablation_impact,cka,0.09411764705882353,0.7288144270239805
1686,Italian_greyhound,conv_1,ablation_impact,procrustes,0.19999999999999998,0.45768790507519985
1687,Italian_greyhound,conv_1,ablation_impact,pwcca,0.3558823529411765,0.1761037380915931
1688,Italian_greyhound,conv_1,ablation_impact,mean_sq_cca_corr,-0.3852941176470588,0.1405441773736763
1689,Italian_greyhound,conv_1,ablation_impact,mean_cca_corr,-0.3852941176470588,0.1405441773736763
1690,Italian_greyhound,conv_2,decoding_accuracy_delta,cka,0.31176470588235294,0.23980004767411284
1691,Italian_greyhound,conv_2,decoding_accuracy_delta,procrustes,0.31764705882352945,0.23057346362184541
1692,Italian_greyhound,conv_2,decoding_accuracy_delta,pwcca,0.1323529411764706,0.6251064291516133
1693,Italian_greyhound,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.1323529411764706,0.6251064291516133
1694,Italian_greyhound,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.1323529411764706,0.6251064291516133
1695,Italian_greyhound,conv_2,ablation_impact,cka,0.23546731908210405,0.37999498730194725
1696,Italian_greyhound,conv_2,ablation_impact,procrustes,0.3590876616002087,0.17196530184262926
1697,Italian_greyhound,conv_2,ablation_impact,pwcca,0.351729307878893,0.18156308077297675
1698,Italian_greyhound,conv_2,ablation_impact,mean_sq_cca_corr,-0.351729307878893,0.18156308077297675
1699,Italian_greyhound,conv_2,ablation_impact,mean_cca_corr,-0.351729307878893,0.18156308077297675
1700,Italian_greyhound,conv_3,decoding_accuracy_delta,cka,0.6205882352941177,0.010313515549677674
1701,Italian_greyhound,conv_3,decoding_accuracy_delta,procrustes,0.6264705882352941,0.009413977306783632
1702,Italian_greyhound,conv_3,decoding_accuracy_delta,pwcca,0.4970588235294117,0.05013355780377417
1703,Italian_greyhound,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.5029411764705883,0.047063140467273036
1704,Italian_greyhound,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.5029411764705883,0.047063140467273036
1705,Italian_greyhound,conv_3,ablation_impact,cka,0.5621782243085235,0.02341262132926794
1706,Italian_greyhound,conv_3,ablation_impact,procrustes,0.5930833099380496,0.015456229135049317
1707,Italian_greyhound,conv_3,ablation_impact,pwcca,0.694628591292207,0.0028248101915239227
1708,Italian_greyhound,conv_3,ablation_impact,mean_sq_cca_corr,-0.6563651519413651,0.005752431959587673
1709,Italian_greyhound,conv_3,ablation_impact,mean_cca_corr,-0.6563651519413651,0.005752431959587673
1710,Italian_greyhound,conv_4,decoding_accuracy_delta,cka,0.38823529411764707,0.13728162367278124
1711,Italian_greyhound,conv_4,decoding_accuracy_delta,procrustes,0.36764705882352944,0.1612323576755899
1712,Italian_greyhound,conv_4,decoding_accuracy_delta,pwcca,0.31764705882352945,0.23057346362184541
1713,Italian_greyhound,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,-0.2823529411764706,0.2893498290632739
1714,Italian_greyhound,conv_4,decoding_accuracy_delta,mean_cca_corr,-0.2823529411764706,0.2893498290632739
1715,Italian_greyhound,conv_4,ablation_impact,cka,0.39735110095105064,0.12750007392964635
1716,Italian_greyhound,conv_4,ablation_impact,procrustes,0.31346586852805103,0.2371083564731002
1717,Italian_greyhound,conv_4,ablation_impact,pwcca,0.44297289402320833,0.08572458350388919
1718,Italian_greyhound,conv_4,ablation_impact,mean_sq_cca_corr,-0.4135394791379453,0.1113356891286246
1719,Italian_greyhound,conv_4,ablation_impact,mean_cca_corr,-0.4135394791379453,0.1113356891286246
1720,Italian_greyhound,conv_5,decoding_accuracy_delta,cka,0.3323529411764706,0.2084998279822084
1721,Italian_greyhound,conv_5,decoding_accuracy_delta,procrustes,0.3058823529411765,0.24925429892891857
1722,Italian_greyhound,conv_5,decoding_accuracy_delta,pwcca,0.21764705882352942,0.41808684161130294
1723,Italian_greyhound,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.21764705882352942,0.41808684161130294
1724,Italian_greyhound,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.21764705882352942,0.41808684161130294
1725,Italian_greyhound,conv_5,ablation_impact,cka,0.3046358440624721,0.25128697579494985
1726,Italian_greyhound,conv_5,ablation_impact,procrustes,0.31052252703952476,0.24177753288021345
1727,Italian_greyhound,conv_5,ablation_impact,pwcca,0.2972774903411564,0.26349478009199456
1728,Italian_greyhound,conv_5,ablation_impact,mean_sq_cca_corr,-0.2972774903411564,0.26349478009199456
1729,Italian_greyhound,conv_5,ablation_impact,mean_cca_corr,-0.2972774903411564,0.26349478009199456
1730,Italian_greyhound,dense_1,decoding_accuracy_delta,cka,0.4705882352941176,0.06581947250108118
1731,Italian_greyhound,dense_1,decoding_accuracy_delta,procrustes,0.4264705882352941,0.09949911193753966
1732,Italian_greyhound,dense_1,decoding_accuracy_delta,pwcca,0.45294117647058824,0.07809874141672511
1733,Italian_greyhound,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.4323529411764706,0.09442103753478695
1734,Italian_greyhound,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.4323529411764706,0.09442103753478695
1735,Italian_greyhound,dense_1,ablation_impact,cka,0.27632854731885453,0.3002007005770115
1736,Italian_greyhound,dense_1,ablation_impact,procrustes,0.31931298801289854,0.22800173661247342
1737,Italian_greyhound,dense_1,ablation_impact,pwcca,0.33773489116748884,0.20077430297787577
1738,Italian_greyhound,dense_1,ablation_impact,mean_sq_cca_corr,-0.3131723536280351,0.2375714160583421
1739,Italian_greyhound,dense_1,ablation_impact,mean_cca_corr,-0.3131723536280351,0.2375714160583421
1740,Italian_greyhound,dense_2,decoding_accuracy_delta,cka,0.5558823529411765,0.025362176320607922
1741,Italian_greyhound,dense_2,decoding_accuracy_delta,procrustes,0.6088235294117647,0.012315203198246456
1742,Italian_greyhound,dense_2,decoding_accuracy_delta,pwcca,0.5735294117647058,0.02019103804652309
1743,Italian_greyhound,dense_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.5411764705882353,0.03040021888817021
1744,Italian_greyhound,dense_2,decoding_accuracy_delta,mean_cca_corr,-0.538235294117647,0.031493228205838324
1745,Italian_greyhound,dense_2,ablation_impact,cka,0.3541917661788818,0.1783128044255629
1746,Italian_greyhound,dense_2,ablation_impact,procrustes,0.4241371989957198,0.10156600814385591
1747,Italian_greyhound,dense_2,ablation_impact,pwcca,0.42562539969395036,0.10024430281190613
1748,Italian_greyhound,dense_2,ablation_impact,mean_sq_cca_corr,-0.43901920597802574,0.08889217914627892
1749,Italian_greyhound,dense_2,ablation_impact,mean_cca_corr,-0.43901920597802574,0.08889217914627892
1750,European_fire_salamander,conv_1,decoding_accuracy_delta,cka,0.17352941176470588,0.5204075144487408
1751,European_fire_salamander,conv_1,decoding_accuracy_delta,procrustes,0.13529411764705881,0.6173674089706418
1752,European_fire_salamander,conv_1,decoding_accuracy_delta,pwcca,0.07058823529411765,0.795039302337628
1753,European_fire_salamander,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,0.008823529411764706,0.9741279946623942
1754,European_fire_salamander,conv_1,decoding_accuracy_delta,mean_cca_corr,0.008823529411764706,0.9741279946623942
1755,European_fire_salamander,conv_1,ablation_impact,cka,0.03529411764705882,0.8967532476935333
1756,European_fire_salamander,conv_1,ablation_impact,procrustes,0.047058823529411764,0.8626036946668731
1757,European_fire_salamander,conv_1,ablation_impact,pwcca,0.30882352941176466,0.24449869579851796
1758,European_fire_salamander,conv_1,ablation_impact,mean_sq_cca_corr,-0.29411764705882354,0.268846554622893
1759,European_fire_salamander,conv_1,ablation_impact,mean_cca_corr,-0.29411764705882354,0.268846554622893
1760,European_fire_salamander,conv_2,decoding_accuracy_delta,cka,0.7352941176470589,0.0011716155350991778
1761,European_fire_salamander,conv_2,decoding_accuracy_delta,procrustes,0.6617647058823529,0.005233753301327506
1762,European_fire_salamander,conv_2,decoding_accuracy_delta,pwcca,0.4970588235294117,0.05013355780377417
1763,European_fire_salamander,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.4735294117647058,0.06391907182682008
1764,European_fire_salamander,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.4735294117647058,0.06391907182682008
1765,European_fire_salamander,conv_2,ablation_impact,cka,-0.09117647058823529,0.7370049501736589
1766,European_fire_salamander,conv_2,ablation_impact,procrustes,-0.07941176470588236,0.770025319039825
1767,European_fire_salamander,conv_2,ablation_impact,pwcca,-0.12352941176470587,0.6485420669723405
1768,European_fire_salamander,conv_2,ablation_impact,mean_sq_cca_corr,0.1323529411764706,0.6251064291516133
1769,European_fire_salamander,conv_2,ablation_impact,mean_cca_corr,0.1323529411764706,0.6251064291516133
1770,European_fire_salamander,conv_3,decoding_accuracy_delta,cka,0.3764705882352941,0.1506481152876309
1771,European_fire_salamander,conv_3,decoding_accuracy_delta,procrustes,0.36470588235294116,0.16486839724475402
1772,European_fire_salamander,conv_3,decoding_accuracy_delta,pwcca,0.049999999999999996,0.8540995521297436
1773,European_fire_salamander,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.049999999999999996,0.8540995521297436
1774,European_fire_salamander,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.049999999999999996,0.8540995521297436
1775,European_fire_salamander,conv_3,ablation_impact,cka,-0.2735294117647059,0.3053231563074052
1776,European_fire_salamander,conv_3,ablation_impact,procrustes,-0.32647058823529407,0.2171594905792295
1777,European_fire_salamander,conv_3,ablation_impact,pwcca,-0.3941176470588235,0.13091285429899105
1778,European_fire_salamander,conv_3,ablation_impact,mean_sq_cca_corr,0.42352941176470593,0.10210932208599745
1779,European_fire_salamander,conv_3,ablation_impact,mean_cca_corr,0.42352941176470593,0.10210932208599745
1780,European_fire_salamander,conv_4,decoding_accuracy_delta,cka,0.411764705882353,0.11303386621436724
1781,European_fire_salamander,conv_4,decoding_accuracy_delta,procrustes,0.4705882352941176,0.06581947250108118
1782,European_fire_salamander,conv_4,decoding_accuracy_delta,pwcca,0.21470588235294116,0.4245592336201027
1783,European_fire_salamander,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,-0.13529411764705881,0.6173674089706418
1784,European_fire_salamander,conv_4,decoding_accuracy_delta,mean_cca_corr,-0.13529411764705881,0.6173674089706418
1785,European_fire_salamander,conv_4,ablation_impact,cka,-0.2029411764705882,0.45096124172270946
1786,European_fire_salamander,conv_4,ablation_impact,procrustes,-0.21470588235294116,0.4245592336201027
1787,European_fire_salamander,conv_4,ablation_impact,pwcca,-0.43529411764705883,0.09195235850572929
1788,European_fire_salamander,conv_4,ablation_impact,mean_sq_cca_corr,0.43529411764705883,0.09195235850572929
1789,European_fire_salamander,conv_4,ablation_impact,mean_cca_corr,0.43529411764705883,0.09195235850572929
1790,European_fire_salamander,conv_5,decoding_accuracy_delta,cka,0.5205882352941177,0.03869090714064999
1791,European_fire_salamander,conv_5,decoding_accuracy_delta,procrustes,0.5147058823529412,0.04134580644224894
1792,European_fire_salamander,conv_5,decoding_accuracy_delta,pwcca,0.4970588235294117,0.05013355780377417
1793,European_fire_salamander,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.5088235294117647,0.04413521823498383
1794,European_fire_salamander,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.5088235294117647,0.04413521823498383
1795,European_fire_salamander,conv_5,ablation_impact,cka,-0.22516562387226202,0.4017784820132828
1796,European_fire_salamander,conv_5,ablation_impact,procrustes,-0.1898455260099464,0.48129067733031194
1797,European_fire_salamander,conv_5,ablation_impact,pwcca,-0.08977191540005218,0.7409257646943954
1798,European_fire_salamander,conv_5,ablation_impact,mean_sq_cca_corr,0.07505520795742067,0.7823508285466043
1799,European_fire_salamander,conv_5,ablation_impact,mean_cca_corr,0.07505520795742067,0.7823508285466043
1800,European_fire_salamander,dense_1,decoding_accuracy_delta,cka,0.7058823529411764,0.002245900601051328
1801,European_fire_salamander,dense_1,decoding_accuracy_delta,procrustes,0.5352941176470588,0.03261586329402191
1802,European_fire_salamander,dense_1,decoding_accuracy_delta,pwcca,0.5294117647058824,0.0349520067895181
1803,European_fire_salamander,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.5294117647058824,0.0349520067895181
1804,European_fire_salamander,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.5294117647058824,0.0349520067895181
1805,European_fire_salamander,dense_1,ablation_impact,cka,-0.16482712335747288,0.5418467058390635
1806,European_fire_salamander,dense_1,ablation_impact,procrustes,-0.26342906322310394,0.32423119700315595
1807,European_fire_salamander,dense_1,ablation_impact,pwcca,-0.25459903875752504,0.3413020602524982
1808,European_fire_salamander,dense_1,ablation_impact,mean_sq_cca_corr,0.25459903875752504,0.3413020602524982
1809,European_fire_salamander,dense_1,ablation_impact,mean_cca_corr,0.25459903875752504,0.3413020602524982
1810,European_fire_salamander,dense_2,decoding_accuracy_delta,cka,0.5647058823529412,0.02266320484418464
1811,European_fire_salamander,dense_2,decoding_accuracy_delta,procrustes,0.4941176470588235,0.051723442249235474
1812,European_fire_salamander,dense_2,decoding_accuracy_delta,pwcca,0.4764705882352941,0.062059174189226164
1813,European_fire_salamander,dense_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.4764705882352941,0.062059174189226164
1814,European_fire_salamander,dense_2,decoding_accuracy_delta,mean_cca_corr,-0.4441176470588235,0.08482274417741585
1815,European_fire_salamander,dense_2,ablation_impact,cka,-0.08983809448415997,0.7407408908066757
1816,European_fire_salamander,dense_2,ablation_impact,procrustes,-0.12371147437163012,0.6480552705820453
1817,European_fire_salamander,dense_2,ablation_impact,pwcca,-0.132548008255318,0.624592006223677
1818,European_fire_salamander,dense_2,ablation_impact,mean_sq_cca_corr,0.132548008255318,0.624592006223677
1819,European_fire_salamander,dense_2,ablation_impact,mean_cca_corr,0.14433005343356847,0.5938291900469845
1820,chimpanzee,conv_1,decoding_accuracy_delta,cka,0.5080769060757373,1.820837353237538e-05
1821,chimpanzee,conv_1,decoding_accuracy_delta,procrustes,0.4361238182210809,0.00031532143761869494
1822,chimpanzee,conv_1,decoding_accuracy_delta,pwcca,0.3553601481801399,0.003957301157069411
1823,chimpanzee,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.3193836042528117,0.010097612976177051
1824,chimpanzee,conv_1,decoding_accuracy_delta,mean_cca_corr,-0.3193836042528117,0.010097612976177051
1825,chimpanzee,conv_1,ablation_impact,cka,0.8235294117647058,6.61131857062734e-17
1826,chimpanzee,conv_1,ablation_impact,procrustes,0.876470588235294,2.38620156407026e-21
1827,chimpanzee,conv_1,ablation_impact,pwcca,0.9235294117647059,1.7091127345019607e-27
1828,chimpanzee,conv_1,ablation_impact,mean_sq_cca_corr,-0.9235294117647059,1.7091127345019607e-27
1829,chimpanzee,conv_1,ablation_impact,mean_cca_corr,-0.9235294117647059,1.7091127345019607e-27
1830,chimpanzee,conv_2,decoding_accuracy_delta,cka,0.4552134129580304,0.0001572334330902966
1831,chimpanzee,conv_2,decoding_accuracy_delta,procrustes,0.4911899568853587,3.769100083006539e-05
1832,chimpanzee,conv_2,decoding_accuracy_delta,pwcca,0.3560943633623303,0.0038779641697592997
1833,chimpanzee,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.3560943633623303,0.0038779641697592997
1834,chimpanzee,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.3560943633623303,0.0038779641697592997
1835,chimpanzee,conv_2,ablation_impact,cka,0.35882352941176465,0.0035952732798131214
1836,chimpanzee,conv_2,ablation_impact,procrustes,0.4264705882352941,0.00044151419651745026
1837,chimpanzee,conv_2,ablation_impact,pwcca,0.5617647058823529,1.3670349942243683e-06
1838,chimpanzee,conv_2,ablation_impact,mean_sq_cca_corr,-0.5617647058823529,1.3670349942243683e-06
1839,chimpanzee,conv_2,ablation_impact,mean_cca_corr,-0.5617647058823529,1.3670349942243683e-06
1840,chimpanzee,conv_3,decoding_accuracy_delta,cka,0.5653456902865862,1.1314250217921155e-06
1841,chimpanzee,conv_3,decoding_accuracy_delta,procrustes,0.5249638552661158,8.454673981164804e-06
1842,chimpanzee,conv_3,decoding_accuracy_delta,pwcca,0.2995597943336717,0.01618344883296775
1843,chimpanzee,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.3259915408925251,0.008569540649037989
1844,chimpanzee,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.3259915408925251,0.008569540649037989
1845,chimpanzee,conv_3,ablation_impact,cka,0.22647058823529406,0.07193709554011432
1846,chimpanzee,conv_3,ablation_impact,procrustes,0.24999999999999994,0.046333626886436614
1847,chimpanzee,conv_3,ablation_impact,pwcca,0.1088235294117647,0.3920111808460923
1848,chimpanzee,conv_3,ablation_impact,mean_sq_cca_corr,-0.09411764705882351,0.4594543311789989
1849,chimpanzee,conv_3,ablation_impact,mean_cca_corr,-0.09411764705882351,0.4594543311789989
1850,chimpanzee,conv_4,decoding_accuracy_delta,cka,0.3678418062773762,0.0027866696816078473
1851,chimpanzee,conv_4,decoding_accuracy_delta,procrustes,0.35976543927328214,0.0035020416958592643
1852,chimpanzee,conv_4,decoding_accuracy_delta,pwcca,0.10866384696417501,0.39271046765780815
1853,chimpanzee,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,-0.08516896113408312,0.5034060591835341
1854,chimpanzee,conv_4,decoding_accuracy_delta,mean_cca_corr,-0.08516896113408312,0.5034060591835341
1855,chimpanzee,conv_4,ablation_impact,cka,0.37941176470588234,0.0019883196488060984
1856,chimpanzee,conv_4,ablation_impact,procrustes,0.3529411764705882,0.004228954397383762
1857,chimpanzee,conv_4,ablation_impact,pwcca,0.08529411764705881,0.5027767762930179
1858,chimpanzee,conv_4,ablation_impact,mean_sq_cca_corr,-0.07352941176470587,0.5636529490766087
1859,chimpanzee,conv_4,ablation_impact,mean_cca_corr,-0.07352941176470587,0.5636529490766087
1860,chimpanzee,conv_5,decoding_accuracy_delta,cka,0.30490496574190834,0.04959862273065608
1861,chimpanzee,conv_5,decoding_accuracy_delta,procrustes,0.3065302587362682,0.04833529538609731
1862,chimpanzee,conv_5,decoding_accuracy_delta,pwcca,0.2730492230524552,0.08019154374998827
1863,chimpanzee,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.2730492230524552,0.08019154374998827
1864,chimpanzee,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.2730492230524552,0.08019154374998827
1865,chimpanzee,conv_5,ablation_impact,cka,0.29912155866403656,0.05431159501236251
1866,chimpanzee,conv_5,ablation_impact,procrustes,0.30436930530726525,0.050020775381030794
1867,chimpanzee,conv_5,ablation_impact,pwcca,0.30568124196807245,0.0489919465605389
1868,chimpanzee,conv_5,ablation_impact,mean_sq_cca_corr,-0.30568124196807245,0.0489919465605389
1869,chimpanzee,conv_5,ablation_impact,mean_cca_corr,-0.30568124196807245,0.0489919465605389
1870,chimpanzee,dense_1,decoding_accuracy_delta,cka,0.46842928623745717,0.006851428688758061
1871,chimpanzee,dense_1,decoding_accuracy_delta,procrustes,0.40308413502251417,0.022167420395627004
1872,chimpanzee,dense_1,decoding_accuracy_delta,pwcca,0.40308413502251417,0.022167420395627004
1873,chimpanzee,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.38693140101432594,0.02868811733666706
1874,chimpanzee,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.38693140101432594,0.02868811733666706
1875,chimpanzee,dense_1,ablation_impact,cka,0.029542387545620254,0.8724849538741362
1876,chimpanzee,dense_1,ablation_impact,procrustes,0.017725432527372156,0.9232916538887551
1877,chimpanzee,dense_1,ablation_impact,pwcca,0.017725432527372156,0.9232916538887551
1878,chimpanzee,dense_1,ablation_impact,mean_sq_cca_corr,-0.039882223186587344,0.8284281776538087
1879,chimpanzee,dense_1,ablation_impact,mean_cca_corr,-0.039882223186587344,0.8284281776538087
1880,chimpanzee,dense_2,decoding_accuracy_delta,cka,0.5653456902865863,0.0007471334385043925
1881,chimpanzee,dense_2,decoding_accuracy_delta,procrustes,0.43538960303889046,0.012752475151632638
1882,chimpanzee,dense_2,decoding_accuracy_delta,pwcca,0.35389171781575923,0.04691153553418471
1883,chimpanzee,dense_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.3362705534431903,0.05986748697165198
1884,chimpanzee,dense_2,decoding_accuracy_delta,mean_cca_corr,-0.3083703765199562,0.08595479700719344
1885,chimpanzee,dense_2,ablation_impact,cka,0.07005101088872873,0.7032247337299637
1886,chimpanzee,dense_2,ablation_impact,procrustes,-0.02682804672334291,0.8841184687275503
1887,chimpanzee,dense_2,ablation_impact,pwcca,-0.07005101088872873,0.7032247337299637
1888,chimpanzee,dense_2,ablation_impact,mean_sq_cca_corr,0.10284084577281451,0.5754122023372685
1889,chimpanzee,dense_2,ablation_impact,mean_cca_corr,0.1445733628980146,0.4298472727747841
1890,typewriter_keyboard,conv_1,decoding_accuracy_delta,cka,0.31424409797747915,0.0798446745461899
1891,typewriter_keyboard,conv_1,decoding_accuracy_delta,procrustes,0.3568285785445207,0.04498850822119252
1892,typewriter_keyboard,conv_1,decoding_accuracy_delta,pwcca,0.23861993421187086,0.18843346035569647
1893,typewriter_keyboard,conv_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.1930985929160678,0.2896556340787288
1894,typewriter_keyboard,conv_1,decoding_accuracy_delta,mean_cca_corr,-0.22834092166120562,0.20875885750770173
1895,typewriter_keyboard,conv_1,ablation_impact,cka,-0.0530192033021272,0.7731998342988387
1896,typewriter_keyboard,conv_1,ablation_impact,procrustes,0.04270991377115803,0.8164626304689085
1897,typewriter_keyboard,conv_1,ablation_impact,pwcca,0.2871873512198557,0.11099834070524135
1898,typewriter_keyboard,conv_1,ablation_impact,mean_sq_cca_corr,-0.22974988097588456,0.20588718196679925
1899,typewriter_keyboard,conv_1,ablation_impact,mean_cca_corr,-0.24300468180141638,0.1801995418321967
1900,typewriter_keyboard,conv_2,decoding_accuracy_delta,cka,0.42290794494165407,0.0158859823134208
1901,typewriter_keyboard,conv_2,decoding_accuracy_delta,procrustes,0.3825261099211837,0.03071550147818415
1902,typewriter_keyboard,conv_2,decoding_accuracy_delta,pwcca,0.22026455465711156,0.2257509366969997
1903,typewriter_keyboard,conv_2,decoding_accuracy_delta,mean_sq_cca_corr,-0.22026455465711156,0.2257509366969997
1904,typewriter_keyboard,conv_2,decoding_accuracy_delta,mean_cca_corr,-0.22026455465711156,0.2257509366969997
1905,typewriter_keyboard,conv_2,ablation_impact,cka,-0.2516556972689988,0.16470494123155044
1906,typewriter_keyboard,conv_2,ablation_impact,procrustes,-0.25901405099031455,0.1522948407883216
1907,typewriter_keyboard,conv_2,ablation_impact,pwcca,-0.2192789408952095,0.22788689392818265
1908,typewriter_keyboard,conv_2,ablation_impact,mean_sq_cca_corr,0.2192789408952095,0.22788689392818265
1909,typewriter_keyboard,conv_2,ablation_impact,mean_cca_corr,0.2192789408952095,0.22788689392818265
1910,typewriter_keyboard,conv_3,decoding_accuracy_delta,cka,0.48898731133878764,0.004511428433276327
1911,typewriter_keyboard,conv_3,decoding_accuracy_delta,procrustes,0.46402399514431497,0.007469085181199135
1912,typewriter_keyboard,conv_3,decoding_accuracy_delta,pwcca,0.31057302206652726,0.08362285358232134
1913,typewriter_keyboard,conv_3,decoding_accuracy_delta,mean_sq_cca_corr,-0.39133669210746813,0.02677139111008515
1914,typewriter_keyboard,conv_3,decoding_accuracy_delta,mean_cca_corr,-0.39133669210746813,0.02677139111008515
1915,typewriter_keyboard,conv_3,ablation_impact,cka,0.1399117864917246,0.44502229927293435
1916,typewriter_keyboard,conv_3,ablation_impact,procrustes,0.06332849283309638,0.7305958234361927
1917,typewriter_keyboard,conv_3,ablation_impact,pwcca,0.11192942919337967,0.5419289067368087
1918,typewriter_keyboard,conv_3,ablation_impact,mean_sq_cca_corr,-0.03534613553475147,0.8477009952011045
1919,typewriter_keyboard,conv_3,ablation_impact,mean_cca_corr,-0.03534613553475147,0.8477009952011045
1920,typewriter_keyboard,conv_4,decoding_accuracy_delta,cka,0.527166500812687,0.0019342316175188622
1921,typewriter_keyboard,conv_4,decoding_accuracy_delta,procrustes,0.5084509045850314,0.0029652319505713157
1922,typewriter_keyboard,conv_4,decoding_accuracy_delta,pwcca,0.3010282246980524,0.09408907371156247
1923,typewriter_keyboard,conv_4,decoding_accuracy_delta,mean_sq_cca_corr,-0.3458153508116651,0.05253970440189022
1924,typewriter_keyboard,conv_4,decoding_accuracy_delta,mean_cca_corr,-0.3458153508116651,0.05253970440189022
1925,typewriter_keyboard,conv_4,ablation_impact,cka,-0.048708818704705246,0.7912150264898892
1926,typewriter_keyboard,conv_4,ablation_impact,procrustes,-0.1816846923720244,0.3196449426229589
1927,typewriter_keyboard,conv_4,ablation_impact,pwcca,-0.053136893132405716,0.7727095278678842
1928,typewriter_keyboard,conv_4,ablation_impact,mean_sq_cca_corr,0.12841415840331383,0.4836605502188429
1929,typewriter_keyboard,conv_4,ablation_impact,mean_cca_corr,0.12841415840331383,0.4836605502188429
1930,typewriter_keyboard,conv_5,decoding_accuracy_delta,cka,0.5719536269262997,0.000626266636244797
1931,typewriter_keyboard,conv_5,decoding_accuracy_delta,procrustes,0.5719536269262997,0.000626266636244797
1932,typewriter_keyboard,conv_5,decoding_accuracy_delta,pwcca,0.529369146359258,0.001836420699858915
1933,typewriter_keyboard,conv_5,decoding_accuracy_delta,mean_sq_cca_corr,-0.529369146359258,0.001836420699858915
1934,typewriter_keyboard,conv_5,decoding_accuracy_delta,mean_cca_corr,-0.529369146359258,0.001836420699858915
1935,typewriter_keyboard,conv_5,ablation_impact,cka,0.3362846489561548,0.059856102119267396
1936,typewriter_keyboard,conv_5,ablation_impact,procrustes,0.3362846489561548,0.059856102119267396
1937,typewriter_keyboard,conv_5,ablation_impact,pwcca,0.3097358608806689,0.08450336124487524
1938,typewriter_keyboard,conv_5,ablation_impact,mean_sq_cca_corr,-0.3097358608806689,0.08450336124487524
1939,typewriter_keyboard,conv_5,ablation_impact,mean_cca_corr,-0.3097358608806689,0.08450336124487524
1940,typewriter_keyboard,dense_1,decoding_accuracy_delta,cka,0.47136614696621876,0.0064642991015477266
1941,typewriter_keyboard,dense_1,decoding_accuracy_delta,procrustes,0.43832646376765194,0.012095970424360673
1942,typewriter_keyboard,dense_1,decoding_accuracy_delta,pwcca,0.381057679556803,0.0314166704477911
1943,typewriter_keyboard,dense_1,decoding_accuracy_delta,mean_sq_cca_corr,-0.3494864267226169,0.04991850369381072
1944,typewriter_keyboard,dense_1,decoding_accuracy_delta,mean_cca_corr,-0.3494864267226169,0.04991850369381072
1945,typewriter_keyboard,dense_1,ablation_impact,cka,0.07463517925331652,0.6847648256196244
1946,typewriter_keyboard,dense_1,ablation_impact,procrustes,0.0,1.0
1947,typewriter_keyboard,dense_1,ablation_impact,pwcca,-0.04776651472212257,0.7951678614749009
1948,typewriter_keyboard,dense_1,ablation_impact,mean_sq_cca_corr,0.1612119871871637,0.3780713508011919
1949,typewriter_keyboard,dense_1,ablation_impact,mean_cca_corr,0.1612119871871637,0.3780713508011919
1950,typewriter_keyboard,dense_2,decoding_accuracy_delta,cka,0.5638772599222055,0.0007766266699723486
1951,typewriter_keyboard,dense_2,decoding_accuracy_delta,procrustes,0.5917774368454397,0.0003604633507004747
1952,typewriter_keyboard,dense_2,decoding_accuracy_delta,pwcca,0.5719536269262997,0.000626266636244797
