,class,layer,tile,decoding_accuracy_delta,ablation_impact,cka,procrustes,pwcca,mean_sq_cca_corr,mean_cca_corr
3624,switch,conv_2,1,0.0002965376353862,0.06,0.000743806362152,0.0009503364562988,7.977705892603382e-05,0.999383756120141,0.999491874821152
3625,switch,conv_2,2,0.000592963784141,0.02,0.0013540983200073,0.001535415649414,8.055440864340735e-05,0.9993817542485453,0.9994908737161512
3626,switch,conv_2,3,0.001629209893723,0.62,0.0349828600883483,0.0109174251556396,8.166681963850397e-05,0.9993791567922936,0.9994895732412096
3627,switch,conv_2,4,-0.0004452310587335,0.7,4.917383193969727e-05,0.0001745223999023,7.801224425840747e-05,0.999388470662371,0.999494232472076
3628,switch,conv_2,5,-0.0041695058855625,0.8,8.100271224975586e-05,0.0002684593200683,7.879738385185853e-05,0.9993863398569596,0.9994931668969272
3629,switch,conv_2,6,-0.0059662641514444,0.04,0.0003100037574768,0.0004596710205078,7.947760313298247e-05,0.9993844926896248,0.9994922431618984
3630,switch,conv_2,7,-0.003795880239636,0.08,0.0009949803352355,0.0010154247283935,8.067195986771747e-05,0.9993813864837684,0.9994906895896646
3631,switch,conv_2,8,-0.0079949040831787,0.74,-1.2278556823730469e-05,4.57763671875e-05,7.703133530245765e-05,0.9993911865517427,0.999495590630731
3632,switch,conv_2,9,-0.0060037798038653,4.48,4.166364669799805e-05,0.0001764297485351,7.816732616239275e-05,0.9993880199911408,0.9994940070968584
3633,switch,conv_2,10,-0.0048425780254549,1.48,0.0001474618911743,0.0003273487091064,7.911574086660877e-05,0.999385437491028,0.999492715634664
3634,switch,conv_2,11,-0.0037585033398838,0.36,0.0008357167243957,0.0009028911590576,8.056853444959877e-05,0.9993816724735302,0.9994908326456232
3635,switch,conv_2,12,0.0025896288155061,13.58,8.71419906616211e-05,0.0002593994140625,7.846268303735027e-05,0.9993872252126034,0.9994936096386228
3636,switch,conv_2,13,0.0015922423025975,5.84,0.0003049969673156,0.0006916522979736,7.971581058119348e-05,0.9993837977298636,0.9994918956145472
3637,switch,conv_2,14,0.0051667003472462,3.8,0.001189112663269,0.0015859603881835,8.041398143898704e-05,0.9993820494745466,0.999491021340511
3638,switch,conv_2,15,0.0120628884718472,12.58,0.0282052159309387,0.0108444690704345,8.109095216080053e-05,0.9993807240366892,0.999490357767696
3639,switch,conv_3,0,0.0131778018605525,0.12,0.0007131099700927,0.0006561279296875,0.0002697191215652,0.998693171263723,0.9991464182614984
3640,switch,conv_3,1,0.0072757113526351,0.08,0.0008337497711181,0.0009088516235351,0.0002717926169077,0.9986866068493716,0.999143133775074
3641,switch,conv_3,2,0.0109181285800477,0.04,0.0011782050132751,0.001209020614624,0.0002727979991115,0.9986839265862174,0.9991417928214572
3642,switch,conv_3,3,0.0115034042131028,0.44,0.0050809383392333,0.0028495788574218,0.0002726902360574,0.9986861786594304,0.9991429197524616
3643,switch,conv_3,4,-0.0018334296456551,0.06,0.0001379251480102,0.0003018379211425,0.0002675389470411,0.9987000843938396,0.9991498772523512
3644,switch,conv_3,5,-0.000876083763786,0.12,0.0002314448356628,0.0004725456237792,0.0002700834245227,0.9986917557658842,0.9991457099169808
3645,switch,conv_3,6,-0.0060403153914246,0.06,0.0003672838211059,0.0006754398345947,0.000271916973311,0.998686167993982,0.9991429141387308
3646,switch,conv_3,7,-0.0015540138062211,0.34,0.0008806586265563,0.0009965896606445,0.0002726166073953,0.998685116576298,0.9991423883154206
3647,switch,conv_3,8,-0.0074091405433875,0.12,1.0311603546142578e-05,0.0001323223114013,0.0002647356388116,0.9987097651506543,0.9991547213587022
3648,switch,conv_3,9,-0.0026323826507413,0.54,0.0002000927925109,0.0004141330718994,0.0002694229819674,0.9986936538612908,0.999146659558679
3649,switch,conv_3,10,-0.0023126116416052,0.78,0.000430405139923,0.0006976127624511,0.0002720455016038,0.998685727810646,0.9991426938347666
3650,switch,conv_3,11,-0.0071270270119011,1.28,0.0010522603988647,0.0011045932769775,0.0002727957240721,0.9986844146844824,0.9991420370829832
3651,switch,conv_3,12,0.0082571658220669,3.1,0.0002696514129638,0.0005679130554199,0.0002699236350262,0.9986919593848206,0.9991458116274649
3652,switch,conv_3,13,0.0082571676381707,8.88,0.0007431507110595,0.0010755062103271,0.0002726751634314,0.9986835638665188,0.9991416110054888
3653,switch,conv_3,14,0.002897612432787,14.48,0.0020225644111633,0.0017139911651611,0.0002732642748187,0.9986821374536796,0.9991408974488298
3654,switch,conv_3,15,0.015312374808327,45.28,0.0064955353736877,0.0036804676055908,0.0002740145528434,0.998681287952394,0.9991404726141372
3655,switch,conv_4,0,0.010944055966283,0.02,0.0004109144210815,0.0006451606750488,0.0001588157973374,0.9990886150248548,0.9993442581851396
3656,switch,conv_4,1,0.007215623995364,0.02,0.0006911754608154,0.0009539127349853,0.0001596546940533,0.9990862928976476,0.9993430966743978
3657,switch,conv_4,2,0.0023237396386767,0.0,0.0010877251625061,0.0012209415435791,0.0001598560042602,0.999086002550592,0.9993429514409008
3658,switch,conv_4,3,0.0013402747166996,0.08,0.006384253501892,0.0031206607818603,0.0001591712164579,0.9990890732620475,0.9993444870397644
3659,switch,conv_4,4,0.0012614799326399,0.08,8.726119995117188e-05,0.0002753734588623,0.0001570110404641,0.999094350695522,0.999347127215254
3660,switch,conv_4,5,-0.0008688809496981,0.06,0.0001802444458007,0.0004534721374511,0.000158731603301,0.9990887057786644,0.9993443035574142
3661,switch,conv_4,6,-0.005034102597803,0.28,0.000348687171936,0.0006680488586425,0.0001597462236765,0.9990857314884856,0.9993428158248928
3662,switch,conv_4,7,-0.0047554468089168,0.06,0.0007623434066772,0.000986099243164,0.0001596975759103,0.9990866732425364,0.9993432868075148
3663,switch,conv_4,8,-0.0052332228600735,0.28,5.960464477539064e-08,0.0001373291015625,0.0001559658403742,0.9990977123239656,0.999348808737246
3664,switch,conv_4,9,-0.0133750291744477,0.9,0.000165581703186,0.0004363059997558,0.0001585299852009,0.9990892968228452,0.9993445991853102
3665,switch,conv_4,10,-0.0091093939236485,0.24,0.0003650784492492,0.0006465911865234,0.0001597031906831,0.9990857744409144,0.9993428372955372
3666,switch,conv_4,11,-0.0085082877983405,1.72,0.0008558630943298,0.0009710788726806,0.0001597350590633,0.999086407691651,0.999343153974662
3667,switch,conv_4,12,0.0003550989960704,5.22,0.0002691149711608,0.0006008148193359,0.0001584984315853,0.9990894813792892,0.9993446914996916
3668,switch,conv_4,13,0.0047554307646423,12.64,0.0007438659667968,0.0009679794311523,0.0001600048889388,0.999084860349738,0.9993423800539486
3669,switch,conv_4,14,0.004598881544222,20.78,0.0013754963874816,0.0014593601226806,0.0001605938354598,0.9990833713505924,0.9993416352619824
3670,switch,conv_4,15,0.0147632399091671,23.76,0.0053264498710632,0.0031051635742187,0.0001601696088033,0.9990855635864307,0.9993427316659864
3671,switch,conv_5,0,0.0067572671376967,0.04,0.0012233257293701,0.00136399269104,0.0003081460060513,0.9987026759041142,0.9991511685432124
3672,switch,conv_5,1,0.0050851762011632,0.04,0.0019311308860778,0.0020728111267089,0.0003113344261711,0.9986934142822902,0.999146534181954
3673,switch,conv_5,2,0.002530440153911,0.04,0.0029771924018859,0.0031018257141113,0.0003141596331428,0.9986861292644388,0.9991428892997756
3674,switch,conv_5,3,0.0019813467756193,0.02,0.0214229822158813,0.0128552913665771,0.0003208031736519,0.9986697616317808,0.999134699910408
3675,switch,conv_5,4,0.0057765243637305,0.04,0.0001429319381713,0.0003001689910888,0.0003017869729562,0.998721030268243,0.999160352605296
3676,switch,conv_5,5,0.0006980055280688,0.02,0.000230073928833,0.000457763671875,0.0003042712279546,0.9987136521118688,0.999156660683166
3677,switch,conv_5,6,-0.0057655144040957,0.06,0.0004454851150512,0.0007789134979248,0.0003070862481271,0.9987054375239696,0.9991525503119804
3678,switch,conv_5,7,-0.0032446494929427,0.06,0.0020300149917602,0.0022094249725341,0.0003125549340938,0.9986906517443686,0.9991451522648788
3679,switch,conv_5,8,-0.0048002823877728,0.0,-3.898143768310547e-05,3.314018249511719e-05,0.000297840392851,0.9987328370755252,0.9991662606496858
3680,switch,conv_5,9,-0.0068814061240887,0.08,-4.291534423828125e-06,0.0001015663146972,0.0002996515385881,0.998727345950848,0.9991635129086364
3681,switch,conv_5,10,-0.0036516467442569,0.2,0.0001227855682373,0.000321626663208,0.0003031046545185,0.9987170339297672,0.9991583528864482
3682,switch,conv_5,11,-0.0023208257810695,0.08,0.0012560486793518,0.0015196800231933,0.0003103903367914,0.9986965375983374,0.9991480973460508
3683,switch,conv_5,12,-0.0004412331799892,0.6,8.58306884765625e-05,0.0002646446228027,0.0003018364203607,0.9987208076681964,0.9991602411677386
3684,switch,conv_5,13,0.002457287398373,1.52,0.0007351636886596,0.0011417865753173,0.0003078404969227,0.998703392335384,0.9991515269863348
3685,switch,conv_5,14,0.0027132647234724,4.9,0.0023384690284729,0.0026187896728515,0.000312220035781,0.9986915755845436,0.9991456145203188
3686,switch,conv_5,15,0.0134286947423956,72.74,0.0307267904281616,0.014549970626831,0.0003201343152249,0.9986710818100418,0.999135360278865
3687,switch,dense_1,0,0.0078106733596843,0.0,0.0013814568519592,0.0039218664169311,0.037717176349622,0.840962767046692,0.9108293435170728
3688,switch,dense_1,1,0.0004413337077843,0.0,0.0024690628051757,0.0061237812042236,0.038220141885934,0.8397717588569109,0.9101261238714328
3689,switch,dense_1,2,-0.0065677846775543,0.0,0.0037192106246948,0.0084803104400634,0.0386075229395452,0.8389772333171907,0.9096676916880442
3690,switch,dense_1,3,-0.0002207755750497,0.02,0.0090531110763549,0.0138325691223144,0.0390914766752471,0.8381840734922181,0.909215128465059
3691,switch,dense_1,4,0.0024236950136409,0.04,0.0003974437713623,0.001758337020874,0.0370018816333467,0.8429910384537755,0.912046169914781
3692,switch,dense_1,5,-0.0100563022771354,0.0,0.0008058547973632,0.0031526088714599,0.037533943573023,0.8414355294703472,0.9111110498976698
3693,switch,dense_1,6,-0.0153244784586302,0.0,0.0015149712562561,0.0050137042999267,0.0380211087203461,0.8402206456765084,0.9103904394153144
3694,switch,dense_1,7,-0.017588800291255,0.02,0.0039609670639038,0.0089317560195922,0.0386482575961238,0.8389329268812348,0.9096436372733322
3695,switch,dense_1,8,-0.013608825892038,0.04,0.0002295970916748,0.0013338327407836,0.0367509901687534,0.8438997898513775,0.9126265802755924
3696,switch,dense_1,9,-0.0160934453673707,0.1,0.0006896257400512,0.0030020475387573,0.0375142144921432,0.8414783066169853,0.9111346066734696
3697,switch,dense_1,10,-0.0220497041480339,0.04,0.0016595125198364,0.0053012371063232,0.0380915513517079,0.8400373539103728,0.9102829752196524
3698,switch,dense_1,11,-0.0183150913354503,0.16,0.0044076442718505,0.009631872177124,0.0387121389524736,0.8387796248544841,0.9095481468628333
3699,switch,dense_1,12,-0.0043414318607398,2.64,0.0007320642471313,0.0029959678649902,0.0374484319671729,0.8417062702167586,0.9112706565786556
3700,switch,dense_1,13,-0.0042969880884127,3.62,0.0018767118453979,0.0056310892105102,0.0381382142113492,0.8399501594290621,0.9102301807538086
3701,switch,dense_1,14,0.0061075537220595,12.72,0.0036532878875732,0.0080553293228149,0.0384979103312861,0.8392505099363434,0.9098286323839516
3702,switch,dense_1,15,0.0356142456942999,51.02,0.0095608830451965,0.0132102966308593,0.0389643580874211,0.8384004637010188,0.909333811899681
3703,switch,dense_2,0,0.0017472510036969,0.0,0.0013374090194702,0.003006100654602,0.2857391982481271,0.2447433187375735,0.4137288616234137
3704,switch,dense_2,1,-4.606620947078533e-05,0.02,0.0019315481185913,0.0041685104370117,0.2872089850824471,0.243578094862812,0.412526915261212
3705,switch,dense_2,2,-0.0029994527938491,0.0,0.0022249817848205,0.0050562620162963,0.2881549149162115,0.2428556092403705,0.4118135299444416
3706,switch,dense_2,3,0.0016095167806764,0.0,0.0042786002159118,0.0073401927947998,0.2897675440605395,0.2417169562305539,0.4107560105308493
3707,switch,dense_2,4,-0.0174438165762775,0.04,0.0002534389495849,0.0015630722045898,0.2837544468076421,0.2464406098048584,0.4155693793958449
3708,switch,dense_2,5,-0.0108144387885081,0.02,0.0005508661270141,0.0024912357330322,0.2853211465327611,0.2450369724913135,0.4139887610243496
3709,switch,dense_2,6,-0.0085256557932946,0.02,0.0008623003959655,0.0034090280532836,0.2866967087174141,0.2439399422799222,0.4128511762180403
3710,switch,dense_2,7,-0.0076402596642949,0.0,0.0019477605819702,0.0054388046264648,0.288862640747812,0.2423360941765494,0.4112975890774473
3711,switch,dense_2,8,-0.0114229228385027,0.06,0.0001118779182434,0.0011076927185058,0.2827113245510445,0.2473899086314173,0.4167595005841172
3712,switch,dense_2,9,-0.0060587585904414,0.12,0.0003533959388732,0.0022320747375488,0.2849794499276454,0.2453410540382357,0.4143103655094044
3713,switch,dense_2,10,-0.0063840518495379,0.04,0.0007290244102478,0.0034263134002685,0.2868238515830664,0.2438504173274122,0.4127409351340931
3714,switch,dense_2,11,-0.0057800796988541,0.1,0.0022822618484497,0.0058739185333251,0.2891966827547276,0.2420775631378982,0.4110357678912701
3715,switch,dense_2,12,-0.0005987837406823,1.6,0.0005910396575927,0.0027650594711303,0.2856212218631999,0.2448415868436569,0.4138376168411586
3716,switch,dense_2,13,0.0062322952050437,4.9,0.0010668039321899,0.0040733814239501,0.2874418852267879,0.2433983416630611,0.412331604115842
3717,switch,dense_2,14,0.0156514826845011,8.44,0.002094566822052,0.0055099725723266,0.2887381427079685,0.2424338543783511,0.4114102561517729
3718,switch,dense_2,15,0.0288684587651133,75.76,0.0076322555541992,0.0093493461608886,0.2903411315184276,0.2414052328289494,0.4105419098709284
3719,lighter,conv_1,0,0.0053963390815549,1.16,0.0001587867736816,0.0002033710479736,1.8865993803851568e-06,0.9995940967011984,0.9995971917318714
3720,lighter,conv_1,1,-0.0004831654999867,1.3,0.0004537105560302,0.0005323886871337,1.9323785175329178e-06,0.9995939839782536,0.9995971346075406
3721,lighter,conv_1,2,-0.0010411819214406,0.5,0.0389170050621032,0.0078711509704589,1.996574619966829e-06,0.9995937757578484,0.9995970281544988
3722,lighter,conv_1,3,0.0078911649542329,5.98,0.0458367466926574,0.0214509963989257,2.040633129696268e-06,0.9995936820096024,0.9995969401552104
3723,lighter,conv_1,4,0.0034436516379774,0.86,-5.09023666381836e-05,2.384185791015625e-07,1.8590412055319303e-06,0.9995942034913788,0.9995972456529876
3724,lighter,conv_1,5,-0.0006690748731101,1.44,-1.1682510375976562e-05,3.0040740966796875e-05,1.85879914016418e-06,0.999594188829494,0.9995972381382214
3725,lighter,conv_1,6,-0.005526119414559,1.76,4.792213439941406e-05,0.0001025199890136,1.885246572186361e-06,0.9995941248500366,0.9995972057693128
3726,lighter,conv_1,7,-0.0041767082713163,1.4,0.0008957386016845,0.0007357597351074,1.9490635297936265e-06,0.999593942224897,0.999597110215521
3727,lighter,conv_1,8,-0.0018978970546611,1.12,-6.961822509765625e-05,-2.86102294921875e-06,1.8449532652731195e-06,0.9995942362016116,0.9995972621248632
3728,lighter,conv_1,9,-0.0074434999181449,1.96,-5.793571472167969e-05,1.0013580322265623e-05,1.8488920213721729e-06,0.999594209313946,0.9995972485523338
3729,lighter,conv_1,10,-0.0019351680547609,1.7,-1.990795135498047e-05,3.24249267578125e-05,1.8676385503679784e-06,0.9995941703930844,0.9995972288223748
3730,lighter,conv_1,11,-0.0043264711120177,1.18,0.000480830669403,0.0005302429199218,1.929475663353664e-06,0.9995939976207786,0.999597139357678
3731,lighter,conv_1,12,0.0013356960429713,2.48,-5.328655242919922e-05,8.106231689453125e-06,1.860204725256942e-06,0.9995941943591008,0.9995972410674432
3732,lighter,conv_1,13,0.0050652666475998,4.2,1.6808509826660156e-05,0.0001056194305419,1.8803454402416264e-06,0.9995941434898368,0.9995972151483568
3733,lighter,conv_1,14,0.0028527581307496,7.14,0.0005411505699157,0.0004656314849853,1.911978730895214e-06,0.9995940338204992,0.9995971593764936
3734,lighter,conv_1,15,0.0015579404109042,1.98,0.0453298091888427,0.0194606781005859,2.120921544390697e-06,0.999593453301656,0.9995968525072504
3735,lighter,conv_2,0,0.0074754559877189,0.66,0.0002579689025878,0.0004441738128662,7.88256975956525e-05,0.9993862597339856,0.9994931268262702
3736,lighter,conv_2,1,0.0027030842360352,1.5,0.0005634427070617,0.0008773803710937,7.989799430241362e-05,0.9993833891985326,0.9994916913200764
3737,lighter,conv_2,2,0.0008649635698579,1.82,0.0026519298553466,0.0020427703857421,8.036355492890834e-05,0.9993821877604364,0.9994910904799832
3738,lighter,conv_2,3,0.0077352710514129,3.32,0.0990591645240783,0.0259096622467041,8.171846549664963e-05,0.9993792768795564,0.9994896318132384
3739,lighter,conv_2,4,-0.0013565797612552,1.06,-2.968311309814453e-05,4.57763671875e-05,7.737493322579336e-05,0.999390242173026,0.999495118367378
3740,lighter,conv_2,5,-0.0028678512061286,1.96,6.335973739624023e-05,0.0002224445343017,7.856876204215268e-05,0.9993869605882238,0.9994934773123838
3741,lighter,conv_2,6,-0.0022250031421224,1.44,0.0001644492149353,0.0003759860992431,7.93426454718249e-05,0.9993848385481502,0.9994924161169984
3742,lighter,conv_2,7,-0.0065881776448893,1.64,0.0007571578025817,0.0008151531219482,8.042331973523442e-05,0.9993820812389324,0.9994910371670188
3743,lighter,conv_2,8,0.0025907490834828,2.54,-3.230571746826172e-05,4.6253204345703125e-05,7.752503703539748e-05,0.9993898152976376,0.9994949048962392
3744,lighter,conv_2,9,-0.0079611893622887,2.96,6.657838821411133e-05,0.0002431869506835,7.872861422553168e-05,0.999386508749262,0.999493251356366
3745,lighter,conv_2,10,-0.0030570417564234,1.72,0.0001945495605468,0.0004165172576904,7.948524320711137e-05,0.9993844474802352,0.9994922205506108
3746,lighter,conv_2,11,-0.0020360308064174,0.92,0.0008311867713928,0.0009222030639648,8.055008370333461e-05,0.9993817323005354,0.999490862677932
3747,lighter,conv_2,12,0.0079949218616087,2.52,9.08970832824707e-05,0.0002846717834472,7.8567920343664e-05,0.9993870018610448,0.999493497953092
3748,lighter,conv_2,13,0.0055418008936797,3.02,0.0003734827041625,0.00063157081604,7.953758039702663e-05,0.9993843147980076,0.9994921541992168
3749,lighter,conv_2,14,0.0054299711333907,4.92,0.0008684396743774,0.001216173171997,8.027101489271882e-05,0.999382490135444,0.9994912417225278
3750,lighter,conv_2,15,0.0072155539327646,14.26,0.0062710046768188,0.004805564880371,8.136364070909785e-05,0.999379897719392,0.9994899451985793
3751,lighter,conv_3,0,0.001122961108762,0.66,0.0008481740951538,0.0007128715515136,0.0002702742717571,0.9986910401728742,0.999145351760277
3752,lighter,conv_3,1,0.0045938647849497,2.86,0.0009627342224121,0.0009913444519042,0.0002719081490916,0.9986861846053658,0.9991429224584047
3753,lighter,conv_3,2,0.0048244914292259,5.5,0.0017319321632385,0.0014035701751708,0.0002725499671383,0.9986850050585476,0.9991423324327374
3754,lighter,conv_3,3,0.0041708239396733,0.56,0.0044291019439697,0.0030920505523681,0.0002723467138366,0.998687391030624,0.9991435263084484
3755,lighter,conv_3,4,-0.0022917126854777,0.46,0.0001631379127502,0.0002582073211669,0.0002667598332037,0.9987027170673736,0.9991511945615632
3756,lighter,conv_3,5,-0.0064324428116198,1.2,0.0002426505088806,0.0004403591156005,0.0002699961608902,0.9986919663380148,0.99914581525956
3757,lighter,conv_3,6,-0.0080029192632719,1.64,0.0003422498703002,0.000650405883789,0.0002718883472836,0.9986862646043364,0.999142962494698
3758,lighter,conv_3,7,-0.0031095920934427,3.12,0.0008867979049682,0.0010414123535156,0.0002727004271922,0.9986848844720866,0.9991422722039872
3759,lighter,conv_3,8,-0.0034995067356845,0.48,5.245208740234375e-06,0.0001232624053955,0.0002655437585082,0.9987068903013704,0.9991532828253128
3760,lighter,conv_3,9,-0.0045927049977585,1.5,0.0001493692398071,0.0003883838653564,0.000269586670057,0.998693366820915,0.99914651602628
3761,lighter,conv_3,10,-0.0065893017004676,2.52,0.0003264546394348,0.0006299018859863,0.0002718846766687,0.9986862610199554,0.9991429606959286
3762,lighter,conv_3,11,-0.0079635630085531,3.16,0.0008023977279663,0.0010499954223632,0.0002730072033417,0.99868376925221,0.9991417141298246
3763,lighter,conv_3,12,0.007010716067677,1.32,0.0002630949020385,0.0005192756652832,0.0002687872641711,0.9986960710843108,0.9991478691926966
3764,lighter,conv_3,13,0.0056309416795234,11.08,0.0006196498870849,0.000934362411499,0.0002720533413375,0.9986856882597432,0.9991426740614614
3765,lighter,conv_3,14,0.0033237202475631,28.36,0.0011402964591979,0.0015473365783691,0.0002737287783831,0.9986805778191294,0.9991401170737984
3766,lighter,conv_3,15,0.0008134259079799,27.6,0.0029926896095275,0.0026113986968994,0.0002746370219857,0.9986786364251596,0.999139145810028
3767,lighter,conv_4,0,0.0116828368811611,0.36,0.0004171729087829,0.0007228851318359,0.0001591164438325,0.9990874674569388,0.9993436841157328
3768,lighter,conv_4,1,0.0057380713437659,1.86,0.0007094144821166,0.0010433197021484,0.0001600988822807,0.9990847534589196,0.9993423265983868
3769,lighter,conv_4,2,0.003319150077306,2.1,0.0012786984443664,0.0014004707336425,0.0001600465533375,0.9990854333060096,0.999342666652825
3770,lighter,conv_4,3,0.0095561741711212,1.84,0.0057873129844665,0.0033817291259765,0.0001591584162596,0.9990893092352052,0.999344604932688
3771,lighter,conv_4,4,-0.0005421696094587,0.48,7.486343383789062e-05,0.0002534389495849,0.000156854315823,0.9990948060503516,0.999347354975382
3772,lighter,conv_4,5,-0.0037284681532487,0.34,0.0001736283302307,0.0004403591156005,0.0001587524822103,0.999088695494188,0.9993442984096692
3773,lighter,conv_4,6,-0.0064627390365633,2.48,0.0003047585487365,0.0006046295166015,0.0001596265295219,0.9990861111075418,0.9993430057133792
3774,lighter,conv_4,7,-0.0067368589906924,1.32,0.0008695125579833,0.0009703636169433,0.0001595546986123,0.9990871126827368,0.9993435066126244
3775,lighter,conv_4,8,-0.0030274735198282,1.12,2.104043960571289e-05,0.0001657009124755,0.0001563258728937,0.9990965698978002,0.9993482372860673
3776,lighter,conv_4,9,-0.0079919073384758,1.1,0.0001658201217651,0.0004050731658935,0.0001585290405551,0.9990894225952884,0.9993446621309464
3777,lighter,conv_4,10,-0.0056019358835303,2.92,0.0002990365028381,0.0005936622619628,0.0001595753440892,0.9990862469103984,0.9993430736422412
3778,lighter,conv_4,11,-0.0032999763694513,3.66,0.0007310509681701,0.0009403228759765,0.000159768448135,0.9990862873704373,0.99934309382215
3779,lighter,conv_4,12,0.007879508957208,2.72,0.0002010464668273,0.0004386901855468,0.0001578455508962,0.9990917256999636,0.9993458141794316
3780,lighter,conv_4,13,0.0011213990714079,14.38,0.0004780292510986,0.0008118152618408,0.0001596714719961,0.9990860072900204,0.999342953785608
3781,lighter,conv_4,14,0.0060061986449114,28.56,0.0009090304374694,0.0011775493621826,0.0001603153794453,0.9990841576954924,0.9993420286268349
3782,lighter,conv_4,15,0.0089851566677278,33.58,0.0027641057968139,0.0022265911102294,0.0001603951913545,0.9990845896569372,0.999342244607067
3783,lighter,conv_5,0,0.0023226541796836,0.12,0.0009904503822326,0.0011341571807861,0.0003071128851641,0.9987052190670118,0.9991524408498595
3784,lighter,conv_5,1,-0.000480535751462,0.08,0.0023342370986938,0.0022587776184082,0.0003114992708032,0.9986926791644096,0.9991461662224492
3785,lighter,conv_5,2,-0.0003326234825411,0.04,0.003595232963562,0.0033915042877197,0.0003143098152473,0.9986854352506744,0.9991425418737734
3786,lighter,conv_5,3,0.0010335713472476,5.54,0.0394232869148254,0.0168519020080566,0.000321479388473,0.9986675547023574,0.9991335952322006
3787,lighter,conv_5,4,-0.0025554887142952,0.14,1.7583370208740234e-05,0.0001308917999267,0.0002997760473243,0.9987268902551312,0.999163284832329
3788,lighter,conv_5,5,-0.00385645937963,0.4,0.0001845359802246,0.0003449916839599,0.0003026987278033,0.9987182421847092,0.9991589574583458
3789,lighter,conv_5,6,-0.0033356736626621,0.08,0.0004506111145019,0.000723123550415,0.000306487672855,0.9987071658756078,0.9991534151072748
3790,lighter,conv_5,7,-0.0051231978845387,0.92,0.001605212688446,0.0019037723541259,0.0003123566473914,0.9986909562040862,0.9991453045541546
3791,lighter,conv_5,8,-0.0063556143530946,0.5,-3.62396240234375e-05,3.0517578125e-05,0.0002980176535528,0.9987322295907888,0.9991659566488968
3792,lighter,conv_5,9,-0.0089039092115156,0.94,5.257129669189453e-05,0.0001928806304931,0.0003012800361938,0.9987225702856288,0.9991611232605928
3793,lighter,conv_5,10,-0.0100319822588208,0.36,0.0003570914268493,0.0006041526794433,0.0003056790832308,0.9987097591328156,0.9991547128673824
3794,lighter,conv_5,11,-0.0044521627853558,0.9,0.0016508102416992,0.0019123554229736,0.0003120426392843,0.998692082050665,0.9991458680447526
3795,lighter,conv_5,12,0.0017706422168856,1.82,0.0001085400581359,0.0002944469451904,0.0003021184901105,0.9987202979742514,0.9991599863264036
3796,lighter,conv_5,13,0.0020283205010536,0.4,0.0006343126296997,0.0009562969207763,0.000307278520142,0.9987054194577708,0.9991525414969222
3797,lighter,conv_5,14,0.0008122117191841,5.18,0.0016771554946899,0.0020675659179687,0.000311202944738,0.9986945667419452,0.9991471112811072
3798,lighter,conv_5,15,0.0099560914148635,52.72,0.0148013234138488,0.010542869567871,0.0003190402865103,0.9986746027738824,0.9991371224087444
3799,lighter,dense_1,0,0.0151853244957781,0.04,0.001228392124176,0.0037367343902587,0.037677247426105,0.8410669111800495,0.9108910768425234
3800,lighter,dense_1,1,0.0067585465490166,0.04,0.002525508403778,0.006392478942871,0.0382944067428092,0.8395446279904376,0.9099808234699436
3801,lighter,dense_1,2,0.00381089569183,0.08,0.0039721131324768,0.0084578990936279,0.0385901912647514,0.8390138295662523,0.9096810324253812
3802,lighter,dense_1,3,-0.0040057063103846,0.0,0.0095289945602417,0.0145765542984008,0.0391440641404231,0.8380939429174717,0.9091635146045348
3803,lighter,dense_1,4,-0.0007650296675226,0.08,0.0003162026405334,0.0015430450439453,0.0368800724427786,0.8434225599416931,0.9123194298304712
3804,lighter,dense_1,5,-0.009847332871276,0.06,0.000833511352539,0.0032222270965576,0.0375601296453441,0.8413335254458326,0.9110441638839162
3805,lighter,dense_1,6,-0.0064473228188105,0.02,0.0015905499458312,0.0050756931304931,0.0380463783418724,0.8401063028452863,0.9103125347713684
3806,lighter,dense_1,7,-0.0065331561367129,2.56,0.0041879415512084,0.0091829299926757,0.0386648709010711,0.838896147397934,0.909621475872913
3807,lighter,dense_1,8,-0.013309357219688,0.18,0.0003144145011901,0.0015945434570312,0.036887170783131,0.8434298633711098,0.9123314213491238
3808,lighter,dense_1,9,-0.0009776607609599,0.52,0.0008202195167541,0.0033736228942871,0.0375922668456809,0.8412832742237395,0.9110163884062186
3809,lighter,dense_1,10,-0.0097610477824127,1.1,0.0018897652626037,0.0057563781738281,0.0381687098744744,0.8398591018850722,0.910174001098994
3810,lighter,dense_1,11,-0.0069195935942372,4.88,0.0043783783912658,0.0095700025558471,0.0386964338844998,0.838925280338689,0.909649310795736
3811,lighter,dense_1,12,0.0071785595642378,2.38,0.0006943345069885,0.0029091835021972,0.0374093737309627,0.8419039725601098,0.911405477510524
3812,lighter,dense_1,13,0.0054970417546604,8.0,0.0017234086990356,0.0052942037582397,0.0380614334597042,0.8401387157524101,0.9103408809369185
3813,lighter,dense_1,14,0.0064224096562427,15.02,0.0030707716941833,0.0075054168701171,0.038430776475707,0.8393826056193692,0.9099087521288156
3814,lighter,dense_1,15,0.0229640190925503,29.54,0.0065551400184631,0.0112148523330688,0.0388301024109729,0.8386596854176467,0.909487831710316
3815,lighter,dense_2,0,0.0031126076427704,0.06,0.003278911113739,0.0034809112548828,0.285783454791821,0.2447219557429263,0.4137010707807957
